2022-12-01,23,5,63,5.5,134,5.5.4.0,PEMBELIAN DS NITO ISOLASI KABEL 1 PCS P ALI,128,13770,[5.5.4.0] Electrical Lain-lain
2022-12-02,23,5,59,5.1,111,5.1.14.0,PEMBELIAN GAGANBG CANGKUL 1 BH PENEBALAN KOLOM PEDESTOL P ALI,128,15000,[5.1.14.0] Material Sipil Lain-lain
2022-12-02,23,5,59,5.1,111,5.1.14.0,PEMBELIAN CANGKUL BAGUS 1 BH PENEBALAN KOLOM PADESTOL P ALI,128,75000,[5.1.14.0] Material Sipil Lain-lain
2022-12-04,23,5,59,5.1,98,5.1.1.0,PEMBELIAN SEMEN 5KG PENEBAL KOLOM PADESTAL 128 P ALI,128,10000,[5.1.1.0] Semen
2022-12-04,23,5,59,5.1,111,5.1.14.0,PEMBELIAN KP BUSAR PENEBALAN KOLOM PADESTAL P ALI,128,14000,[5.1.14.0] Material Sipil Lain-lain
2022-12-04,23,5,59,5.1,111,5.1.14.0,PEMBELIAN KP KECIL PENEBALAN KOLOM PADESTAL P ALI,128,10000,[5.1.14.0] Material Sipil Lain-lain
2022-12-06,20,2,55,2.2,84,2.2.1.0,BELI EVERD BAT 1222 9V 3 U/BRANGKAS KANTOR ,UMUM,57000,[2.2.1.0] ATK
2022-12-07,21,3,57,3.2,92,3.2.2.0,KONSUMSI PENURUNAN MATERIAL ANGKUR M 30,UMUM,60000,[3.2.2.0] Jamuan IN-ternal
2022-12-01,21,3,57,3.2,92,3.2.2.0,KONUMSI PEMINMDAHAN RAMBU KE GUDANG KANTOR,UMUM,84000,[3.2.2.0] Jamuan IN-ternal
2022-12-06,20,2,55,2.2,343,2.2.6.0,AIR GALON KANTOR 4 @19000,UMUM,76000,[2.2.6.0] Air Minum (RTK)
2022-12-01,20,2,55,2.2,88,2.2.4.0,TOP UP MANDIRI 6032982835078940 OPERASIONAL KE JAGORAWI P TATANG ,UMUM,200000,[2.2.4.0] Transportasi
2022-12-02,20,2,55,2.2,88,2.2.4.0,SPBU 3414413 RUSH  B 2060 UOB OPRASIONAL KE CIKANDE P TATANG,UMUM,250000,[2.2.4.0] Transportasi
2022-12-01,20,2,55,2.2,88,2.2.4.0,TOP UP MANDIRI 6032982835078948  RUSH B 6020 UOB OPRASIONAL KE CIKANDE P TATANG ,UMUM,201500,[2.2.4.0] Transportasi
2022-12-05,21,3,57,3.2,91,3.2.1.0,KONSUMSI ENTERTAIN ROATEX P IVAN,UMUM,1228618,[3.2.1.0] Jamuan EX-ternal
2022-12-05,21,3,57,3.2,91,3.2.1.0,KONSUMSI ENTERTAIN ROATEX P IVAN,UMUM,413875,[3.2.1.0] Jamuan EX-ternal
2022-12-06,20,2,55,2.2,85,2.2.2.0,BATRAI ABC KANTOR ,UMUM,21000,[2.2.2.0] Komunikasi (Telepon, Internet, CCTV)
2022-12-07,20,2,55,2.2,87,2.2.3.0,BELI GULA KANTOR 2 KG,KANTOR,28000,[2.2.3.0] Household (RTK)
2022-12-01,21,3,57,3.2,92,3.2.2.0,KONSUMSI JOINT SURVEY ID 128 ENTETAIN ROATEX DAN METALCOM P KHAMID,UMUM,432300,[3.2.2.0] Jamuan IN-ternal
2022-12-01,21,3,57,3.2,91,3.2.1.0,PENGAWALAN JOINT SURVEY ROATEX MULTICON JASA MARGA /P TATANG,KANTOR,200000,[3.2.1.0] Jamuan EX-ternal
2022-12-01,21,3,57,3.2,91,3.2.1.0,PENURUNAN GANTRY 1287 DI WORK SHOP KS/ P MEKO,128,250000,[3.2.1.0] Jamuan EX-ternal
2022-12-01,21,3,57,3.2,92,3.2.2.0,KONSUMSI MAKLAN STAFF SPV PEMBONGKARAN GANTRY 128 JAM 04.50 WIB ,128,100000,[3.2.2.0] Jamuan IN-ternal
2022-12-08,20,2,55,2.2,84,2.2.1.0,PENGIRIMAN NOTA KANTOR JAKARTA KE SBY,UMUM,22000,[2.2.1.0] ATK
2022-12-06,20,2,55,2.2,84,2.2.1.0,BELI BANTARI ALKALINE 6 KANTOR,UMUM,42000,[2.2.1.0] ATK
2022-12-02,20,2,55,2.2,84,2.2.1.0,BELI BATRAI A3 MOUSE KANTOR P KHAMID,KANTOR,15000,[2.2.1.0] ATK
2022-12-03,20,2,54,2.1,79,2.1.1.0,PEMBAYARAN KOS P TATANG BLN DESEMBER,UMUM,1600000,[2.1.1.0] Sewa Kamar - Kos
2022-12-02,20,2,54,2.1,79,2.1.1.0,PEMBAYARAN KOS P BOBBY BLN DESEMBER,UMUM,1400000,[2.1.1.0] Sewa Kamar - Kos
2022-12-05,20,2,54,2.1,79,2.1.1.0,PEMBAYARAN KOS P MAULANA RIZA BLN DESEMBER,UMUM,1000000,[2.1.1.0] Sewa Kamar - Kos
2022-12-02,20,2,54,2.1,79,2.1.1.0,PEMBAYARAN KOS NURUL NATASHA BLN DESEMBER,UMUM,800000,[2.1.1.0] Sewa Kamar - Kos
2022-12-06,21,3,57,3.2,92,3.2.2.0,KONSUMSI MEETING INTERNAL KANTOR,KANTOR,240000,[3.2.2.0] Jamuan IN-ternal
2022-12-07,20,2,55,2.2,84,2.2.1.0,1 RIM AY PAPER ONE KANTOR,KANTOR,50000,[2.2.1.0] ATK
2022-12-07,20,2,55,2.2,84,2.2.1.0,3 PAK SEET PROTECFORAY 3 @9000 KANTOR,KANTOR,27000,[2.2.1.0] ATK
2022-12-07,20,2,55,2.2,84,2.2.1.0,STABILO 1 PCS KANTOR,KANTOR,6000,[2.2.1.0] ATK
2022-12-07,20,2,55,2.2,84,2.2.1.0,2 TISSU NICE @38000,KANTOR,76000,[2.2.1.0] ATK
2022-12-07,20,2,55,2.2,84,2.2.1.0,2 PAK PEN STANDAR @26000 KANTOR,KANTOR,52000,[2.2.1.0] ATK
2022-12-07,20,2,55,2.2,84,2.2.1.0,2 PAK PEN GEL @30.000 KANTOR,KANTOR,60000,[2.2.1.0] ATK
2022-12-07,20,2,55,2.2,84,2.2.1.0,3 AGENDA BINDER @30.000 KANTOR,KANTOR,90000,[2.2.1.0] ATK
2022-12-07,20,2,55,2.2,84,2.2.1.0,STABILO 4 @6000 KANTOR,KANTOR,24000,[2.2.1.0] ATK
2022-12-07,20,2,55,2.2,84,2.2.1.0,KLIP BINDER KANTOR,KANTOR,7000,[2.2.1.0] ATK
2022-12-04,20,2,55,2.2,88,2.2.4.0,CUCI MOBIL RUSH B 2853 UKZ P KHAMID,UMUM,55000,[2.2.4.0] Transportasi
2022-12-07,21,3,57,3.2,92,3.2.2.0,KONSUMSI KORDINASI MEETING DG TEAM ROATEX P KHAMID,UMUM,273000,[3.2.2.0] Jamuan IN-ternal
2022-12-01,21,3,57,3.2,92,3.2.2.0,KONSUMSI ENTERTAIN ROATEX DAN METALCOM P KHAMID,UMUM,103500,[3.2.2.0] Jamuan IN-ternal
2022-12-07,21,3,57,3.2,91,3.2.1.0,UNTUK KORDINASI DENGAN KA. INDUK PJR AREA JAGORAWI P KHAMID,KANTOR,2000000,[3.2.1.0] Jamuan EX-ternal
2022-12-08,21,3,57,3.2,91,3.2.1.0,PEMBELIAN DAN PEMASANGAN SPANDUK SOSIALISASI REKONSTRUKSI 208 AREA HK P KHAMID,KANTOR,3250000,[3.2.1.0] Jamuan EX-ternal
2022-12-01,21,3,57,3.2,92,3.2.2.0,KONSUMSI MEETING KORDINASI SETELAH JOINT SURVEY ROATEX METALCOM P KHAMID,UMUM,186000,[3.2.2.0] Jamuan IN-ternal
2022-12-03,20,2,55,2.2,85,2.2.2.0,LEPTOP HP PAVILION 15 AMD AG 9425 8 DOR 4 SSD 128+HDD HB P TATANG,UMUM,3900000,[2.2.2.0] Komunikasi (Telepon, Internet, CCTV)
2022-12-02,20,2,54,2.1,82,2.1.4.0,KASUR BUSA 5 @380.000 ,UMUM,1900000,[2.1.4.0] Bantal, Kasur
2022-12-02,20,2,54,2.1,82,2.1.4.0,BANTAL GULING 6 @60.000 ,UMUM,360000,[2.1.4.0] Bantal, Kasur
2022-12-02,20,2,54,2.1,82,2.1.4.0,1 KASUR EDI,UMUM,375000,[2.1.4.0] Bantal, Kasur
2022-12-02,20,2,54,2.1,82,2.1.4.0,1 BANTAL EDI,UMUM,30000,[2.1.4.0] Bantal, Kasur
2022-12-02,20,2,54,2.1,82,2.1.4.0,1 GULING P EDI,UMUM,30000,[2.1.4.0] Bantal, Kasur
2022-12-05,20,2,55,2.2,84,2.2.1.0,4 LEMBAR SCAN @2000  P ARIF,UMUM,8000,[2.2.1.0] ATK
2022-12-05,20,2,55,2.2,84,2.2.1.0,4 LEMBAR PRINT @500 P ARIF,UMUM,2000,[2.2.1.0] ATK
2022-12-05,20,2,55,2.2,84,2.2.1.0,1 BH AMPLOP BESAR P ARIF,UMUM,3000,[2.2.1.0] ATK
2022-12-05,20,2,55,2.2,84,2.2.1.0,1 BH MATRAI 10.000 P ARIF ,UMUM,12000,[2.2.1.0] ATK
2022-12-02,23,5,59,5.1,103,5.1.6.0,PEMBELIAN 4 BETON 13 ULIR TTSI @110.000 P ALI,128,440000,[5.1.6.0] Beton Cor
2022-12-02,23,5,59,5.1,108,5.1.11.0,PAKU BETON  5 CM UNTUK 128 P ALI,128,55000,[5.1.11.0] Paku
2022-12-03,23,5,59,5.1,109,5.1.12.0,2 SEMEN GRESIK PENEBALAN KOLOM PADESTAL 128 P ALI,128,124000,[5.1.12.0] Semen Instant
2022-12-03,20,2,55,2.2,87,2.2.3.0,3 EMBER BESAR @15.000 UNTUK 128 P ALI,128,45000,[2.2.3.0] Household (RTK)
2022-12-07,20,2,55,2.2,89,2.2.5.0,3 SET BVAJU SFFETY,  BAJU DAN CELANA @165.000,UMUM,495000,[2.2.5.0] SAFETY (Tools, Equipment, Medical Check, etc)
2022-12-07,20,2,55,2.2,89,2.2.5.0,4 UNIT HT UV 5R S/N 6857, 6794, 6891, DAN 6852 @475.000,UMUM,1900000,[2.2.5.0] SAFETY (Tools, Equipment, Medical Check, etc)
2022-12-01,23,5,59,5.1,111,5.1.14.0,GUN SEALANT 310ML KUALITAS SUPER 1 GT 128 P ALI,128,85000,[5.1.14.0] Material Sipil Lain-lain
2022-12-01,23,5,59,5.1,111,5.1.14.0,SIKA ANCHORFIX 1 CHEMICAL ANCHOR GT 128 P ALI,128,250000,[5.1.14.0] Material Sipil Lain-lain
2022-12-01,20,2,55,2.2,88,2.2.4.0,UNTUK PENGIRIMAN BARANG GUN DAN SIKA GT 128 P ALI,128,52500,[2.2.4.0] Transportasi
2022-12-03,23,5,62,5.4,358,5.4.5.0,SIKA ANCHORFIX 1 CHEMICAL ANCHOR GT 128 P ALI,128,250000,[5.4.5.0] Material Mechanical Lain-lain
2022-12-03,20,2,55,2.2,88,2.2.4.0,BIAYA PENGIRIMAN BARANG SIKA ANCHORFIX 1 GT 128 P ALI ,128,29500,[2.2.4.0] Transportasi
2022-12-01,20,2,55,2.2,88,2.2.4.0,TREANSPORT KOSR - OFFICE P TATANG ,UMUM,15000,[2.2.4.0] Transportasi
2022-12-07,20,2,55,2.2,85,2.2.2.0,TOKEN LISTRIK KANTOR 31831515245164347304 (1),UMUM,1001000,[2.2.2.0] Komunikasi (Telepon, Internet, CCTV)
2022-12-07,20,2,55,2.2,85,2.2.2.0,TOKEN LISTRIK KANTOR 5528780820304583618 (2),UMUM,1001000,[2.2.2.0] Komunikasi (Telepon, Internet, CCTV)
2022-12-04,20,2,55,2.2,88,2.2.4.0,TRNASPORT EDI SURVEYOR SBY BOGOR ,UMUM,320000,[2.2.4.0] Transportasi
2022-12-07,20,2,55,2.2,88,2.2.4.0,BIAYA  PENGIRIMAN BAJU SEFETY KE KANTOR SUNTER,UMUM,19500,[2.2.4.0] Transportasi
2022-12-05,20,2,55,2.2,85,2.2.2.0,KABEL HDMI ULTRA HD 4K HIGH SPEED HDR NYLON BRAIDED 5M PX HD 2 - 5MX P KHAMID,UMUM,169000,[2.2.2.0] Komunikasi (Telepon, Internet, CCTV)
2022-12-05,20,2,55,2.2,88,2.2.4.0,BIAYA PENGIORIMAN KABEL HDMI P KHAMID,UMUM,20000,[2.2.4.0] Transportasi
2022-12-08,23,5,63,5.5,134,5.5.4.0,DEWALT DCF900P2TCORDLESS IMPACT WRENCH 20VOLT SQ 1/2 P IVAN,UMUM,6429000,[5.5.4.0] Electrical Lain-lain
